SEQ_ORGAO,NOMEDAVARA,SEQ_ORGAO_PAI,GRAU_ORGAO,SEQ_CIDADE,DSC_CIDADE,SIG_UF,COD_IBGE,DSC_TIP_ORGAO,TIP_ESFERA_JUSTICA,INT_ORDEM_ORGAO,LATITUDE,LONGITUDE,CAPITAL,qtd_processos,tempo_medio_proc,tempo_entre_movs,cluster_processual_mais_comum,cluster_unidade,procs_em_alerta,ranking
50319,11ª Vara do Trabalho de Fortaleza,13203.0,GRA1T,1808.0,fortaleza,CE,2304400.0,Varas Trabalhistas,T,0.0,-3.72966117,-38.53390038,1,1365,3973.954578754579,495.9783083419425,1,1,223,0
50320,12ª Vara do Trabalho de Fortaleza,13203.0,GRA1T,1808.0,fortaleza,CE,2304400.0,Varas Trabalhistas,T,0.0,-3.72966117,-38.53390038,1,1568,4071.118622448979,1027.2264073302892,3,1,182,0
50321,13ª Vara do Trabalho de Fortaleza,13203.0,GRA1T,1808.0,fortaleza,CE,2304400.0,Varas Trabalhistas,T,0.0,-3.72966117,-38.53390038,1,801,2236.744069912609,880.1347864782297,1,3,0,0
50322,14ª Vara do Trabalho de Fortaleza,13203.0,GRA1T,1808.0,fortaleza,CE,2304400.0,Varas Trabalhistas,T,0.0,-3.72966117,-38.53390038,1,1013,2198.589338598223,398.5934301924932,1,1,0,0
50323,15ª Vara do Trabalho de Fortaleza,13203.0,GRA1T,1808.0,fortaleza,CE,2304400.0,Varas Trabalhistas,T,0.0,-3.72966117,-38.53390038,1,340,502.6764705882353,17.875883878280067,1,1,0,0
50324,16ª Vara do Trabalho de Fortaleza,13203.0,GRA1T,1808.0,fortaleza,CE,2304400.0,Varas Trabalhistas,T,0.0,-3.72966117,-38.53390038,1,328,462.7134146341464,20.458554171844934,1,1,0,0
50325,17ª Vara do Trabalho de Fortaleza,13203.0,GRA1T,1808.0,fortaleza,CE,2304400.0,Varas Trabalhistas,T,0.0,-3.72966117,-38.53390038,1,316,419.4303797468354,15.98044351809469,1,1,0,0
50326,18ª Vara do Trabalho de Fortaleza,13203.0,GRA1T,1808.0,fortaleza,CE,2304400.0,Varas Trabalhistas,T,0.0,-3.72966117,-38.53390038,1,318,315.6446540880503,7.188161664808859,1,1,0,0
50327,Única Vara do Trabalho de Iguatu,13203.0,GRA1T,2138.0,iguatu,CE,2305506.0,Varas Trabalhistas,T,0.0,-6.357586,-39.29164199,0,1123,3307.7292965271595,563.5452197315002,1,1,94,0
50329,11ª Vara do Trabalho da Região do Cariri,13203.0,GRA1T,2593.0,juazeiro do norte,CE,2307304.0,Varas Trabalhistas,T,1.0,-7.2296037,-39.3429772,0,1596,2130.4185463659146,159.01042763522767,3,1,73,0
50330,22ª Vara do Trabalho da Região do Cariri,13203.0,GRA1T,2593.0,juazeiro do norte,CE,2307304.0,Varas Trabalhistas,T,2.0,-7.2296037,-39.3429772,0,1919,3109.579989577905,298.75171968073363,1,1,264,0
50331,33ª Vara do Trabalho da Região do Cariri,13203.0,GRA1T,2593.0,juazeiro do norte,CE,2307304.0,Varas Trabalhistas,T,3.0,-7.2296037,-39.3429772,0,445,141.52134831460674,8.668567697921558,1,1,0,0
50334,Única Vara do Trabalho de Limoeiro do Norte,13203.0,GRA1T,2745.0,limoeiro do norte,CE,2307601.0,Varas Trabalhistas,T,0.0,-5.1620064,-38.09984111,0,658,3602.3449848024325,279.50873069851355,1,1,80,0
50335,1ª Vara do Trabalho de Maracanaú,13203.0,GRA1T,2883.0,maracanau,CE,2307650.0,Varas Trabalhistas,T,0.0,-3.8800269,-38.6310896,0,962,1752.8378378378382,367.51692084290437,1,1,2,0
50336,2ª Vara do Trabalho de Maracanaú,13203.0,GRA1T,2883.0,maracanau,CE,2307650.0,Varas Trabalhistas,T,0.0,-3.8800269,-38.6310896,0,324,296.3981481481481,14.627132297578768,1,1,0,0
50338,Única Vara do Trabalho de Pacajus,13203.0,GRA1T,3452.0,pacajus,CE,2309607.0,Varas Trabalhistas,T,0.0,-4.156488,-38.4821373,0,686,2819.801749271137,313.82564075068257,1,1,24,0
50339,Única Vara do Trabalho de Quixadá,13203.0,GRA1T,4041.0,quixada,CE,2311306.0,Varas Trabalhistas,T,0.0,-4.9622988,-39.01353189,0,704,2285.8210227272725,429.31823363707167,1,1,57,0
50340,1ª Vara do Trabalho de Sobral,13203.0,GRA1T,5015.0,sobral,CE,2312908.0,Varas Trabalhistas,T,0.0,-3.691212,-40.3530597,0,985,3286.5177664974617,473.3254111968959,1,1,119,0
50341,2ª Vara do Trabalho de Sobral,13203.0,GRA1T,5015.0,sobral,CE,2312908.0,Varas Trabalhistas,T,0.0,-3.691212,-40.3530597,0,357,243.96918767507003,7.3771733287570065,1,1,0,0
50343,Única Vara do Trabalho de Tianguá,13203.0,GRA1T,5167.0,tiangua,CE,2313401.0,Varas Trabalhistas,T,0.0,-3.7181168,-40.98456117,0,1567,861.3267389917039,62.352372448889724,1,1,6,0
50351,Gab. Des. Claudio Soares Pires,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,139,71.0071942446043,4.862035514515599,1,1,0,0
50352,Gab. Des. Durval Cesar de Vasconcelos Maia,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,192,27.10416666666667,5.4155164622716825,1,1,0,0
50354,Gab. Des. Francisco Tarcísio Guedes Lima Verde Junior,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,192,25.52604166666667,3.0959396436667115,1,1,0,0
50355,Gab. Des. Francisco José Gomes da Silva,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,170,73.98235294117647,5.836440071653133,1,1,0,0
50356,Gab. Des. Jefferson Quesado Júnior,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,163,73.29447852760737,5.27256537670857,1,1,0,0
50357,Gab. Des. José Antonio Parente da Silva,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,65,71.75384615384615,14.071463972107587,1,1,0,0
50358,Gab. Des. Plauto Carneiro Porto,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,2,47.0,2.827540106951872,1,3,0,0
50360,Gab. Des. Fernanda Maria Uchoa de Albuquerque,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,180,38.388888888888886,4.23978478242038,1,1,0,0
50361,Gab. Des. Maria José Girão,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,167,61.95209580838323,9.342230262175473,1,1,0,0
50362,Gab. Des. Maria Roseli Mendes Alencar,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,145,70.18620689655172,9.50551531936376,1,1,0,0
50363,Gab. Des. Regina Gláucia Cavalcante Nepomuceno,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,89,65.59550561797752,4.656194441181679,2,1,0,0
50364,Gabinete da Presidência,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.7374628,-38.4948679,1,224,86.22767857142857,4.642904008227906,1,1,0,0
50366,Secretaria Judiciária,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,40,5782.6,223.04774643888769,3,3,3,0
50379,PRECATÓRIO,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,,-3.738963,-38.4932895,1,31,6084.1612903225805,223.94066675217624,3,3,5,0
50384,Corregedoria Regional,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.7374628,-38.4948679,1,2,46.0,10.166666666666666,1,3,0,0
63984,GABINETE DE DESEMBARGADOR N. 1,13199.0,GRA2T,583.0,belo horizonte,MG,3106200.0,Gabinete de Desembargador do Trabalho,T,0.0,-19.9333035,-43.926137,1,94,114.14893617021276,4.27825066461525,1,1,0,0
67839,Gabinete do Desembargador Julianes Moraes das Chagas,13204.0,GRA2T,572.0,belem,PA,1501402.0,Gabinete de Desembargador do Trabalho,T,0.0,-1.4383166666667,-48.486861111111,1,1,3123.0,53.8448275862069,3,3,0,0
67840,Gabinete da Desembargadora Maria Zuíla Lima Dutra,13204.0,GRA2T,572.0,belem,PA,1501402.0,Gabinete de Desembargador do Trabalho,T,0.0,-1.4383166666667,-48.486861111111,1,89,72.04494382022472,4.880412058279648,1,1,0,0
70697,GABINETE DO DESEMBARGADOR ASSIS CARVALHO,13209.0,GRA2T,2565.0,joao pessoa,PB,2507507.0,Gabinete de Desembargador do Trabalho,T,,-7.11985,-34.873071,1,486,108.95679012345678,7.481940785247173,1,1,0,0
70698,GABINETE DO DESEMBARGADOR CARLOS COELHO,13209.0,GRA2T,2565.0,joao pessoa,PB,2507507.0,Gabinete de Desembargador do Trabalho,T,,-7.11985,-34.873071,1,468,63.15811965811966,6.431218319191838,1,1,0,0
70699,GABINETE DO DESEMBARGADOR EDVALDO DE ANDRADE,13209.0,GRA2T,2565.0,joao pessoa,PB,2507507.0,Gabinete de Desembargador do Trabalho,T,,-7.11985,-34.873071,1,434,84.25115207373274,4.520753502365262,1,1,0,0
70700,GABINETE DO DESEMBARGADOR THIAGO ANDRADE,13209.0,GRA2T,2565.0,joao pessoa,PB,2507507.0,Gabinete de Desembargador do Trabalho,T,,-7.11985,-34.873071,1,433,88.23787528868358,5.246787762840317,1,1,0,0
70701,GABINETE DO DESEMBARGADOR PAULO MAIA,13209.0,GRA2T,2565.0,joao pessoa,PB,2507507.0,Gabinete de Desembargador do Trabalho,T,,-7.11985,-34.873071,1,470,134.00212765957446,7.675216675473047,1,1,0,0
70702,GABINETE DO DESEMBARGADOR UBIRATAN DELGADO,13209.0,GRA2T,2565.0,joao pessoa,PB,2507507.0,Gabinete de Desembargador do Trabalho,T,,-7.11985,-34.873071,1,431,103.16241299303944,6.566126671261401,1,1,0,0
70703,GABINETE DO DESEMBARGADOR EDUARDO SÉRGIO,13209.0,GRA2T,2565.0,joao pessoa,PB,2507507.0,Gabinete de Desembargador do Trabalho,T,,-7.11985,-34.873071,1,455,96.08351648351649,7.318687804893536,1,1,0,0
70704,GABINETE DO DESEMBARGADOR WOLNEY CORDEIRO,13209.0,GRA2T,2565.0,joao pessoa,PB,2507507.0,Gabinete de Desembargador do Trabalho,T,,-7.11985,-34.873071,1,43,306.13953488372096,10.152116704533084,1,1,0,0
70705,GABINETE DO DESEMBARGADOR LEONARDO TRAJANO,13209.0,GRA2T,2565.0,joao pessoa,PB,2507507.0,Gabinete de Desembargador do Trabalho,T,,-7.11985,-34.873071,1,50,181.4,6.413509276081282,1,1,0,0
70797,GABINETE FABIANO HOLZ BESERRA,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,54,153.5185185185185,8.868021037621633,1,1,0,0
70798,GABINETE DE DESEMBARGADOR N. 18,13199.0,GRA2T,583.0,belo horizonte,MG,3106200.0,Gabinete de Desembargador do Trabalho,T,0.0,-19.9334329,-43.9263712,1,102,106.12745098039215,3.7028260040955416,1,1,0,0
70799,4ª VARA DO TRABALHO DE BARUERI,13198.0,GRA1T,549.0,barueri,SP,3505708.0,Varas Trabalhistas,T,4.0,-23.500752,-46.842525,0,63,310.90476190476187,6.6407053639338685,1,1,0,0
70800,5ª VARA DO TRABALHO DE BARUERI,13198.0,GRA1T,549.0,barueri,SP,3505708.0,Varas Trabalhistas,T,5.0,-23.500752,-46.842525,0,67,471.02985074626883,9.651514002325088,1,1,0,0
70801,GABINETE DA DESEMBARGADORA SONIA APARECIDA COSTA MASCARO NASCIMENTO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,34,22.352941176470583,6.408613445378151,1,1,0,0
70802,GABINETE DO DESEMBARGADOR FERNANDO ALVARO PINHEIRO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,40,18.85,1.7343583132177602,2,1,0,0
70803,GAB DES. JOSE LUIS CAMPOS XAVIER,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,69,1909.463768115942,842.229644192935,3,3,2,0
70840,GABINETE DR. LUIS HENRIQUE RAFAEL,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,34,2491.294117647059,129.2646057304479,3,3,0,0
71107,CENTRO JUDICIÁRIO DE MÉTODOS CONSENSUAIS DE SOLUÇÃO DE DISPUTAS SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,0.0,-23.653059,-46.725406,1,27,245.40740740740745,5.0374671047399495,1,1,0,0
71248,GABINETE DA DESEMBARGADORA CONVOCADA MARIA DAS GRAÇAS SILVANY DOURADO LARANJEIRA,13221.0,GABIM,,,,,Gabinete de Ministro,S,,,,1,14,-862.9285714285713,-21.11254199944952,0,0,2,0
71249,GABINETE DO DESEMBARGADOR CONVOCADO PAULO MARCELO DE MIRANDA SERRANO,13221.0,GABIM,,,,,Gabinete de Ministro,S,,,,1,6,-1242.3333333333333,-27.013445360807978,0,0,0,0
71250,GABINETE DO DESEMBARGADOR CONVOCADO VALDIR FLORINDO,13221.0,GABIM,,,,,Gabinete de Ministro,S,,,,1,20,-577.95,-14.054945139019368,0,0,0,0
71251,GABINETE DO MINISTRO CARLOS ALBERTO REIS DE PAULA,13221.0,GABIM,,,,,Gabinete de Ministro,S,,,,1,27,-940.6296296296297,-23.13908134134007,0,0,0,0
71252,GABINETE DA MINISTRA ROSA MARIA WEBER CANDIOTA DA ROSA,13221.0,GABIM,,,,,Gabinete de Ministro,S,,,,1,215,-66.35348837209303,-3.0180277539006637,0,1,0,0
71253,GABINETE DO DESEMBARGADORA ANA MAIRA MADRUGA,13209.0,GRA2T,2565.0,joao pessoa,PB,2507507.0,Gabinete de Desembargador do Trabalho,T,,-7.11985,-34.873071,1,454,88.4647577092511,5.7156944502624425,1,1,0,0
71254,GABINETE DA PRESIDÊNCIA,13212.0,GRA2T,4752.0,sao luis,MA,2111300.0,Gabinete de Desembargador do Trabalho,T,,-2.5431817,-44.2926719,1,28,3592.5,588.500449378325,3,3,4,0
71255,SEM INFORMAÇÃO DE SERVENTIA,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,1,3698.0,35.557692307692314,3,3,0,0
71292,COMISSÃO DE UNIFORMIZAÇÃO DE JURISPRUDÊNCIA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,1,68.0,11.333333333333336,1,3,0,0
71294,GAB. 5 DES. ALTINO PEDROZO DOS SANTOS,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,1,48.0,9.6,1,3,0,0
71297,GAB. 18 DES. ARCHIMEDES CASTRO CAMPOS JÚNIOR,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,1,0.0,0.0,1,2,0,0
71298,GAB. 28 DES. ARION MAZURKEVIC,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,1,0.0,0.0,1,2,0,0
71299,GAB. 10 DES. ARNOR LIMA NETO,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,17,42.0,6.8235294117647065,1,1,0,0
71300,GAB. 8 DES. BENEDITO XAVIER DA SILVA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,22,13.636363636363635,1.9272727272727272,1,1,0,0
71301,GAB. 4 DES. CLAUDIA CRISTINA PEREIRA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,2,25.0,3.125,1,3,0,0
71302,GAB. 7 DES. CÁSSIO COLOMBO FILHO,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,4,38.75,8.856060606060606,1,3,0,0
71304,GAB. 22 DES. EDMILSON ANTONIO DE LIMA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,9,19.88888888888889,2.4425925925925926,1,1,0,0
71306,GAB. 19 DES. FRANCISCO ROBERTO ERMEL,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,8,37.125,5.291193181818182,1,1,0,0
71307,GAB. 23 DES. FÁTIMA TERESINHA LORO LEDRA MACHADO,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,20,12.8,3.6642857142857137,1,1,0,0
71308,GAB. 3 DES. LUIZ EDUARDO GUNTHER,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,1,0.0,0.0,1,2,0,0
71310,GAB. DES. MARLENE TERESINHA FUVERKI SUGUIMATSU,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,1,0.0,0.0,1,2,0,0
71312,GAB. 20 DES. NEIDE ALVES DOS SANTOS,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,20,5.8,1.3708333333333331,1,1,0,0
71313,GAB. 15 DES. NEY FERNANDO OLIVE MALHADAS,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,1,63.0,5.25,1,3,0,0
71314,GAB. 29 DES. PAULO RICARDO POZZOLO,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,27,38.25925925925926,6.227292768959438,1,1,0,0
71317,GAB. 9 DES. ROSEMARIE DIEDRICHS PIMPÃO,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,15,21.86666666666667,3.056825396825397,1,1,0,0
71319,GAB. 25 DES. SUELI GIL EL RAFIHI,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,2,34.0,4.857142857142857,1,3,0,0
71323,GAB. 14 JUIZ CONV. CARLOS HENRIQUE DE OLIVEIRA MENDONCA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,6,49.83333333333334,4.187834870443567,1,1,0,0
71325,GABINETE DA PRESIDÊNCIA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,1207,5.539353769676883,0.9725839422423264,1,1,0,0
71327,SECRETARIA ÓRGÃO ESPECIAL,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,2,64.0,3.3168449197860963,1,3,0,0
71328,SEÇÃO ESPECIALIZADA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,477,9.39203354297694,1.094450932161842,1,1,0,0
72262,GABINETE DO DESEMBARGADOR DO TRABALHO SHIKOU SADAHIRO,13210.0,GRA2T,3927.0,porto velho,RO,1100205.0,Gabinete de Desembargador do Trabalho,T,,-9.4617934,-66.2137252,1,14,-276.85714285714283,-31.736734693877548,1,0,1,0
72818,TRIBUNAL,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,3483,-230.0433534309504,-2.3553871140104627,0,1,1,0
72819,GABINETE DA PRESIDÊNCIA,13199.0,GRA2T,583.0,belo horizonte,MG,3106200.0,Gabinete de Desembargador do Trabalho,T,,-19.9333035,-43.926137,1,16,518.0,88.16077424048838,1,3,0,0
72976,Gabinete da Vice-Presidência,13204.0,GRA2T,572.0,belem,PA,1501402.0,Gabinete de Desembargador do Trabalho,T,0.0,-1.4383166666667,-48.486861111111,1,775,95.8941935483871,4.07016447528515,1,1,0,0
72980,GAB DES. MONICA BATISTA VIEIRA PUGLIA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,69,1865.855072463768,208.12046079118664,3,3,0,0
73016,SECRETARIA DA CORREGEDORIA REGIONAL,13214.0,GRA1T,1903.0,goiania,GO,5208707.0,Varas Trabalhistas,T,,-16.699153364937,-49.27290682597,1,10,53.1,4.955191475191475,1,1,0,0
74234,CENTRO DE APOIO AOS LEILÕES JUDICIAIS UNIFICADOS,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,,-23.522675,-46.661457,1,2,-8.5,7.18,1,3,0,0
74241,SEÇÃO DE CÁLCULOS EM PRECATÓRIOS,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,,-23.522675,-46.661457,1,117,1584.2478632478628,200.9176264180544,3,3,0,0
74244,SECRETARIA DE PRECATÓRIOS,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,,-23.522675,-46.661457,1,135,1772.7333333333331,63.93324662694074,3,1,0,0
74247,VICE PRESIDÊNCIA JUDICIAL,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,252,40.96825396825397,1.4296574520836438,1,1,0,0
74257,GABINETE DR. JOSÉ PEDRO DE CAMARGO RODRIGUES DE SOUZA,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,40,2561.4,481.9934618644146,3,3,1,0
74268,GAB. DESª MARIA DAS GRAÇAS ARRUDA FRANÇA,13202.0,GRA2T,4059.0,recife,PE,2611606.0,Gabinete de Desembargador do Trabalho,T,,-8.0558555555556,-34.873275,1,100,88.06,4.12927218193226,2,1,0,0
74269,GAB. DES. JOSÉ LUCIANO ALEXO,13202.0,GRA2T,4059.0,recife,PE,2611606.0,Gabinete de Desembargador do Trabalho,T,,-8.0558555555556,-34.873275,1,92,85.29347826086956,4.162765592028443,2,1,0,0
74270,GAB. DES. CARLOS EDUARDO GOMES PUGLIESI,13202.0,GRA2T,4059.0,recife,PE,2611606.0,Gabinete de Desembargador do Trabalho,T,,-8.0558555555556,-34.873275,1,111,89.5945945945946,3.5434797931855155,2,1,0,0
74379,GABINETE ANGELA ROSI ALMEIDA CHAPPER,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,50,52.72,3.9103067515871066,1,1,0,0
74389,GABINETE DE DESEMBARGADOR N. 27,13199.0,GRA2T,583.0,belo horizonte,MG,3106200.0,Gabinete de Desembargador do Trabalho,T,0.0,-19.9334329,-43.9263712,1,82,107.71951219512195,3.933056072112844,1,1,0,0
74451,10ª VARA DO TRABALHO DE JOÃO PESSOA,13209.0,GRA1T,2565.0,joao pessoa,PB,2507507.0,Varas Trabalhistas,T,10.0,-7.1070083,-34.8442357,1,353,144.43626062322946,2.770447705017457,1,1,0,0
74453,GAB DES. CARINA RODRIGUES BICALHO,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,77,1911.688311688312,301.68247731063326,3,3,0,0
74578,GAB. DES. WANDERLEY GODOY JUNIOR,13208.0,GRA2T,1790.0,florianopolis,SC,4205407.0,Gabinete de Desembargador do Trabalho,T,,-27.5910781,-48.5531733,1,91,1884.736263736264,114.67013116395745,3,3,1,0
75469,4ª VARA DO TRABALHO DE MOGI DAS CRUZES,13198.0,GRA1T,3075.0,mogi das cruzes,SP,3530607.0,Varas Trabalhistas,T,4.0,-23.516775,-46.176025,0,74,505.1621621621622,16.484935971154613,1,1,0,0
75482,GABINETE DA VICE-PRESIDÊNCIA JUDICIAL,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,247,2552.157894736842,92.2953495851161,3,1,0,0
75558,GABINETE DA DRA JOICILENE JERONIMO PORTELA FREIRE,13207.0,GRA2T,2850.0,manaus,AM,1302603.0,Gabinete de Desembargador do Trabalho,T,,-3.1189228,-60.0215183,1,236,609.6271186440678,182.86251732281383,2,1,40,0
75580,GAB DES. GLAUCIA ZUCCARI FERNANDES BRAGA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,76,1811.447368421053,671.8256041392262,3,3,0,0
76485,GABINETE CEJUSC,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,10,61.8,3.6911201079622136,1,1,0,0
76506,GABINETE DO DESEMBARGADOR ROBERTO NOBREGA DE ALMEIDA FILHO,13221.0,GABIM,,,,,Gabinete de Ministro,S,,-15.81,-47.46,1,133,553.6466165413534,17.01725726200694,0,1,0,0
76596,GAB DES. MARCOS PINTO DA CRUZ,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,55,1829.5636363636365,101.35814610360084,3,3,0,0
76597,GABINETE DA VICE-PRESIDÊNCIA/OUVIDORIA,13217.0,GRA2T,3201.0,natal,RN,2408102.0,Gabinete de Desembargador do Trabalho,T,,-5.8271737,-35.2170276,1,6,72.5,3.0027135298563867,1,1,0,0
76598,12ª VARA DO TRABALHO DE NATAL,13217.0,GRA1T,3201.0,natal,RN,2408102.0,Varas Trabalhistas,T,12.0,-5.8271737,-35.2170276,1,398,1560.4120603015076,20.85380958247721,1,1,24,0
76599,13ª VARA DO TRABALHO DE NATAL,13217.0,GRA1T,3201.0,natal,RN,2408102.0,Varas Trabalhistas,T,13.0,-5.8271737,-35.2170276,1,472,1381.0296610169491,17.92287919602606,1,1,20,0
